"source_census","county_cd","pk_gndr","cd_race","age_grouping_cd","measurement_year","pop_cnt"
"2000",3,2,4,2,"2000",14.19
"2000",3,2,4,3,"2000",8.08
"2000",3,2,4,4,"2000",5.9
"2000",3,2,5,0,"2000",20086.27
"2000",3,2,5,1,"2000",5062.69
"2000",3,2,5,2,"2000",5435.97
"2000",3,2,5,3,"2000",5919.03
"2000",3,2,5,4,"2000",3668.58
"2000",3,2,8,0,"2000",628.24
"2000",3,2,8,1,"2000",214.93
"2000",3,2,8,2,"2000",195.96
"2000",3,2,8,3,"2000",137.33
"2000",3,2,8,4,"2000",80.01
"2000",3,2,9,0,"2000",4122.86
"2000",3,2,9,1,"2000",1391.52
"2000",3,2,9,2,"2000",1150.73
"2000",3,2,9,3,"2000",994.33
"2000",3,2,9,4,"2000",586.28
"2000",3,2,10,0,"2000",1088.11
"2000",3,2,10,1,"2000",306.37
"2000",3,2,10,2,"2000",336.8
"2000",3,2,10,3,"2000",254.69
"2000",3,2,10,4,"2000",190.27
"2000",3,2,11,0,"2000",16206.26
"2000",3,2,11,1,"2000",3764.13
"2000",3,2,11,2,"2000",4352.6
"2000",3,2,11,3,"2000",4978.3
"2000",3,2,11,4,"2000",3111.23
"2000",3,2,12,0,"2000",245.77
"2000",3,2,12,1,"2000",59.99
"2000",3,2,12,2,"2000",66.88
"2000",3,2,12,3,"2000",78.67
"2000",3,2,12,4,"2000",40.24
"2000",3,2,NA,0,"2000",21663.01
"2000",3,2,NA,1,"2000",5522
"2000",3,2,NA,2,"2000",5907.01
"2000",3,2,NA,3,"2000",6305.99
"2000",3,2,NA,4,"2000",3928
"2000",4,0,0,0,"2000",18635.96
"2000",4,0,0,1,"2000",4749.99
"2000",4,0,0,2,"2000",5139.99
"2000",4,0,0,3,"2000",5448.99
"2000",4,0,0,4,"2000",3297
"2000",4,0,1,0,"2000",258.02
"2000",4,0,1,1,"2000",47.8
"2000",4,0,1,2,"2000",75.88
"2000",4,0,1,3,"2000",77.62
"2000",4,0,1,4,"2000",56.71
"2000",4,0,2,0,"2000",149.82
"2000",4,0,2,1,"2000",39.21
"2000",4,0,2,2,"2000",37.32
"2000",4,0,2,3,"2000",42.07
"2000",4,0,2,4,"2000",31.23
"2000",4,0,3,0,"2000",63.97
"2000",4,0,3,1,"2000",14.97
"2000",4,0,3,2,"2000",18.36
"2000",4,0,3,3,"2000",23.97
"2000",4,0,3,4,"2000",6.67
"2000",4,0,4,0,"2000",53.83
"2000",4,0,4,1,"2000",10.19
"2000",4,0,4,2,"2000",15.53
"2000",4,0,4,3,"2000",11.68
"2000",4,0,4,4,"2000",16.44
"2000",4,0,5,0,"2000",17772.64
"2000",4,0,5,1,"2000",4530.5
"2000",4,0,5,2,"2000",4909.32
"2000",4,0,5,3,"2000",5198.4
"2000",4,0,5,4,"2000",3134.42
"2000",4,0,8,0,"2000",337.67
"2000",4,0,8,1,"2000",107.32
"2000",4,0,8,2,"2000",83.58
"2000",4,0,8,3,"2000",95.25
"2000",4,0,8,4,"2000",51.51
"2000",4,0,9,0,"2000",5771.26
"2000",4,0,9,1,"2000",1789.86
"2000",4,0,9,2,"2000",1710.42
"2000",4,0,9,3,"2000",1457.21
"2000",4,0,9,4,"2000",813.77
"2000",4,0,10,0,"2000",601.72
"2000",4,0,10,1,"2000",154.49
"2000",4,0,10,2,"2000",155.95
"2000",4,0,10,3,"2000",170
"2000",4,0,10,4,"2000",121.29
"2000",4,0,11,0,"2000",12223.04
"2000",4,0,11,1,"2000",2797.67
"2000",4,0,11,2,"2000",3258.26
"2000",4,0,11,3,"2000",3808.81
"2000",4,0,11,4,"2000",2358.29
"2000",4,0,12,0,"2000",39.95
"2000",4,0,12,1,"2000",7.96
"2000",4,0,12,2,"2000",15.37
"2000",4,0,12,3,"2000",12.96
"2000",4,0,12,4,"2000",3.65
"2000",4,0,NA,0,"2000",18635.96
"2000",4,0,NA,1,"2000",4749.98
"2000",4,0,NA,2,"2000",5140
"2000",4,0,NA,3,"2000",5448.98
"2000",4,0,NA,4,"2000",3297
"2000",4,1,0,0,"2000",9075.98
"2000",4,1,0,1,"2000",2364.99
"2000",4,1,0,2,"2000",2521.99
"2000",4,1,0,3,"2000",2648
"2000",4,1,0,4,"2000",1541
"2000",4,1,1,0,"2000",138.24
"2000",4,1,1,1,"2000",24.82
"2000",4,1,1,2,"2000",44.68
"2000",4,1,1,3,"2000",39.03
"2000",4,1,1,4,"2000",29.71
"2000",4,1,2,0,"2000",81.94
"2000",4,1,2,1,"2000",22.93
"2000",4,1,2,2,"2000",20.27
"2000",4,1,2,3,"2000",23.24
"2000",4,1,2,4,"2000",15.51
"2000",4,1,3,0,"2000",34.03
"2000",4,1,3,1,"2000",9.91
"2000",4,1,3,2,"2000",10.14
"2000",4,1,3,3,"2000",11.98
"2000",4,1,3,4,"2000",2
"2000",4,1,4,0,"2000",19.06
"2000",4,1,4,1,"2000",7.12
"2000",4,1,4,2,"2000",5.7
"2000",4,1,4,3,"2000",3.86
"2000",4,1,4,4,"2000",2.38
"2000",4,1,5,0,"2000",8643.16
"2000",4,1,5,1,"2000",2251.51
"2000",4,1,5,2,"2000",2403.64
"2000",4,1,5,3,"2000",2524.37
"2000",4,1,5,4,"2000",1463.65
"2000",4,1,8,0,"2000",159.55
"2000",4,1,8,1,"2000",48.71
"2000",4,1,8,2,"2000",37.57
"2000",4,1,8,3,"2000",45.52
"2000",4,1,8,4,"2000",27.75
"2000",4,1,9,0,"2000",2792.26
"2000",4,1,9,1,"2000",880.05
"2000",4,1,9,2,"2000",849.14
"2000",4,1,9,3,"2000",701.25
"2000",4,1,9,4,"2000",361.82
"2000",4,1,10,0,"2000",299.16
"2000",4,1,10,1,"2000",76.94
"2000",4,1,10,2,"2000",78.6
"2000",4,1,10,3,"2000",83.83
"2000",4,1,10,4,"2000",59.8
"2000",4,1,11,0,"2000",5965.5
"2000",4,1,11,1,"2000",1404.11
"2000",4,1,11,2,"2000",1586.09
"2000",4,1,11,3,"2000",1857.92
"2000",4,1,11,4,"2000",1117.38
"2000",4,1,12,0,"2000",19.06
"2000",4,1,12,1,"2000",3.9
"2000",4,1,12,2,"2000",8.16
"2000",4,1,12,3,"2000",5
"2000",4,1,12,4,"2000",2
"2000",4,1,NA,0,"2000",9075.98
"2000",4,1,NA,1,"2000",2365
"2000",4,1,NA,2,"2000",2521.99
"2000",4,1,NA,3,"2000",2648
"2000",4,1,NA,4,"2000",1541.01
"2000",4,2,0,0,"2000",9559.98
"2000",4,2,0,1,"2000",2384.99
"2000",4,2,0,2,"2000",2617.99
"2000",4,2,0,3,"2000",2801
"2000",4,2,0,4,"2000",1756
"2000",4,2,1,0,"2000",119.78
"2000",4,2,1,1,"2000",22.98
"2000",4,2,1,2,"2000",31.2
"2000",4,2,1,3,"2000",38.6
"2000",4,2,1,4,"2000",27
"2000",4,2,2,0,"2000",67.88
"2000",4,2,2,1,"2000",16.28
"2000",4,2,2,2,"2000",17.05
"2000",4,2,2,3,"2000",18.82
"2000",4,2,2,4,"2000",15.73
"2000",4,2,3,0,"2000",29.94
"2000",4,2,3,1,"2000",5.06
"2000",4,2,3,2,"2000",8.22
"2000",4,2,3,3,"2000",11.99
"2000",4,2,3,4,"2000",4.67
"2000",4,2,4,0,"2000",34.77
"2000",4,2,4,1,"2000",3.07
"2000",4,2,4,2,"2000",9.82
"2000",4,2,4,3,"2000",7.82
"2000",4,2,4,4,"2000",14.06
"2000",4,2,5,0,"2000",9129.48
"2000",4,2,5,1,"2000",2278.99
"2000",4,2,5,2,"2000",2505.69
"2000",4,2,5,3,"2000",2674.03
"2000",4,2,5,4,"2000",1670.78
"2000",4,2,8,0,"2000",178.12
"2000",4,2,8,1,"2000",58.61
"2000",4,2,8,2,"2000",46.02
"2000",4,2,8,3,"2000",49.73
"2000",4,2,8,4,"2000",23.76
"2000",4,2,9,0,"2000",2979
"2000",4,2,9,1,"2000",909.81
"2000",4,2,9,2,"2000",861.28
"2000",4,2,9,3,"2000",755.96
"2000",4,2,9,4,"2000",451.94
"2000",4,2,10,0,"2000",302.56
"2000",4,2,10,1,"2000",77.55
"2000",4,2,10,2,"2000",77.34
"2000",4,2,10,3,"2000",86.19
"2000",4,2,10,4,"2000",61.48
"2000",4,2,11,0,"2000",6257.54
"2000",4,2,11,1,"2000",1393.57
"2000",4,2,11,2,"2000",1672.16
"2000",4,2,11,3,"2000",1950.89
"2000",4,2,11,4,"2000",1240.91
"2000",4,2,12,0,"2000",20.89
"2000",4,2,12,1,"2000",4.06
"2000",4,2,12,2,"2000",7.21
"2000",4,2,12,3,"2000",7.96
"2000",4,2,12,4,"2000",1.65
"2000",4,2,NA,0,"2000",9559.98
"2000",4,2,NA,1,"2000",2385
"2000",4,2,NA,2,"2000",2617.99
"2000",4,2,NA,3,"2000",2801.01
"2000",4,2,NA,4,"2000",1755.98
"2000",5,0,0,0,"2000",14104.01
"2000",5,0,0,1,"2000",3301.01
"2000",5,0,0,2,"2000",3719
"2000",5,0,0,3,"2000",4289
"2000",5,0,0,4,"2000",2795
"2000",5,0,1,0,"2000",1244.46
"2000",5,0,1,1,"2000",317.13
"2000",5,0,1,2,"2000",337.43
"2000",5,0,1,3,"2000",384.69
"2000",5,0,1,4,"2000",205.22
"2000",5,0,2,0,"2000",181.7
"2000",5,0,2,1,"2000",48.03
"2000",5,0,2,2,"2000",33.71
"2000",5,0,2,3,"2000",58.94
"2000",5,0,2,4,"2000",41.01
"2000",5,0,3,0,"2000",129.13
"2000",5,0,3,1,"2000",30.19
"2000",5,0,3,2,"2000",38.51
"2000",5,0,3,3,"2000",30.96
"2000",5,0,3,4,"2000",29.46
"2000",5,0,4,0,"2000",22.04
"2000",5,0,4,1,"2000",4
"2000",5,0,4,2,"2000",7.04
"2000",5,0,4,3,"2000",2.49
"2000",5,0,4,4,"2000",8.52
"2000",5,0,5,0,"2000",11917.46
"2000",5,0,5,1,"2000",2720.39
"2000",5,0,5,2,"2000",3136.12
"2000",5,0,5,3,"2000",3637.8
"2000",5,0,5,4,"2000",2423.15
"2000",5,0,8,0,"2000",609.22
"2000",5,0,8,1,"2000",181.27
"2000",5,0,8,2,"2000",166.2
"2000",5,0,8,3,"2000",174.11
"2000",5,0,8,4,"2000",87.64
"2000",5,0,9,0,"2000",848.22
"2000",5,0,9,1,"2000",279.04
"2000",5,0,9,2,"2000",228.12
"2000",5,0,9,3,"2000",237.24
"2000",5,0,9,4,"2000",103.82
"2000",5,0,10,0,"2000",1875.64
"2000",5,0,10,1,"2000",492.88
"2000",5,0,10,2,"2000",497.83
"2000",5,0,10,3,"2000",558.4
"2000",5,0,10,4,"2000",326.52
"2000",5,0,11,0,"2000",11272.49
"2000",5,0,11,1,"2000",2500.85
"2000",5,0,11,2,"2000",2959.54
"2000",5,0,11,3,"2000",3474.5
"2000",5,0,11,4,"2000",2337.6
"2000",5,0,12,0,"2000",107.66
"2000",5,0,12,1,"2000",28.24
"2000",5,0,12,2,"2000",33.51
"2000",5,0,12,3,"2000",18.86
"2000",5,0,12,4,"2000",27.04
"2000",5,0,NA,0,"2000",14104.01
"2000",5,0,NA,1,"2000",3301
"2000",5,0,NA,2,"2000",3719
"2000",5,0,NA,3,"2000",4289.01
"2000",5,0,NA,4,"2000",2795
"2000",5,1,0,0,"2000",6824.01
"2000",5,1,0,1,"2000",1609
"2000",5,1,0,2,"2000",1797
"2000",5,1,0,3,"2000",2103
"2000",5,1,0,4,"2000",1315
"2000",5,1,1,0,"2000",612.69
"2000",5,1,1,1,"2000",145.05
"2000",5,1,1,2,"2000",171.53
"2000",5,1,1,3,"2000",206.14
"2000",5,1,1,4,"2000",89.97
"2000",5,1,2,0,"2000",95.91
"2000",5,1,2,1,"2000",22.23
"2000",5,1,2,2,"2000",13.78
"2000",5,1,2,3,"2000",34.17
"2000",5,1,2,4,"2000",25.73
"2000",5,1,3,0,"2000",62.36
"2000",5,1,3,1,"2000",15.64
"2000",5,1,3,2,"2000",20.78
"2000",5,1,3,3,"2000",15.43
"2000",5,1,3,4,"2000",10.51
"2000",5,1,4,0,"2000",12.88
"2000",5,1,4,1,"2000",3
"2000",5,1,4,2,"2000",5.04
"2000",5,1,4,3,"2000",2.49
"2000",5,1,4,4,"2000",2.35
"2000",5,1,5,0,"2000",5753.15
"2000",5,1,5,1,"2000",1333.89
"2000",5,1,5,2,"2000",1505.34
"2000",5,1,5,3,"2000",1770.68
"2000",5,1,5,4,"2000",1143.24
"2000",5,1,8,0,"2000",287.01
"2000",5,1,8,1,"2000",89.19
"2000",5,1,8,2,"2000",80.53
"2000",5,1,8,3,"2000",74.08
"2000",5,1,8,4,"2000",43.19
"2000",5,1,9,0,"2000",386.61
"2000",5,1,9,1,"2000",129.33
"2000",5,1,9,2,"2000",108.26
"2000",5,1,9,3,"2000",109.99
"2000",5,1,9,4,"2000",39.01
"2000",5,1,10,0,"2000",928.28
"2000",5,1,10,1,"2000",232.85
"2000",5,1,10,2,"2000",247.1
"2000",5,1,10,3,"2000",293
"2000",5,1,10,4,"2000",155.32
"2000",5,1,11,0,"2000",5457.25
"2000",5,1,11,1,"2000",1231.18
"2000",5,1,11,2,"2000",1423.86
"2000",5,1,11,3,"2000",1690.59
"2000",5,1,11,4,"2000",1111.63
"2000",5,1,12,0,"2000",51.86
"2000",5,1,12,1,"2000",15.64
"2000",5,1,12,2,"2000",17.79
"2000",5,1,12,3,"2000",9.4
"2000",5,1,12,4,"2000",9.03
"2000",5,1,NA,0,"2000",6824.02
"2000",5,1,NA,1,"2000",1609
"2000",5,1,NA,2,"2000",1797.01
"2000",5,1,NA,3,"2000",2103
"2000",5,1,NA,4,"2000",1315.02
"2000",5,2,0,0,"2000",7280
"2000",5,2,0,1,"2000",1692
"2000",5,2,0,2,"2000",1922
"2000",5,2,0,3,"2000",2186
"2000",5,2,0,4,"2000",1480
"2000",5,2,1,0,"2000",631.77
"2000",5,2,1,1,"2000",172.08
"2000",5,2,1,2,"2000",165.9
"2000",5,2,1,3,"2000",178.56
"2000",5,2,1,4,"2000",115.23
"2000",5,2,2,0,"2000",85.79
"2000",5,2,2,1,"2000",25.8
"2000",5,2,2,2,"2000",19.93
"2000",5,2,2,3,"2000",24.77
"2000",5,2,2,4,"2000",15.28
"2000",5,2,3,0,"2000",66.76
"2000",5,2,3,1,"2000",14.55
"2000",5,2,3,2,"2000",17.72
"2000",5,2,3,3,"2000",15.53
"2000",5,2,3,4,"2000",18.96
"2000",5,2,4,0,"2000",9.16
"2000",5,2,4,1,"2000",0.99
"2000",5,2,4,2,"2000",2
"2000",5,2,4,3,"2000",0
"2000",5,2,4,4,"2000",6.17
"2000",5,2,5,0,"2000",6164.31
"2000",5,2,5,1,"2000",1386.5
"2000",5,2,5,2,"2000",1630.78
"2000",5,2,5,3,"2000",1867.12
"2000",5,2,5,4,"2000",1279.9
"2000",5,2,8,0,"2000",322.21
"2000",5,2,8,1,"2000",92.08
"2000",5,2,8,2,"2000",85.67
"2000",5,2,8,3,"2000",100.03
"2000",5,2,8,4,"2000",44.44
"2000",5,2,9,0,"2000",461.62
"2000",5,2,9,1,"2000",149.7
"2000",5,2,9,2,"2000",119.86
"2000",5,2,9,3,"2000",127.25
"2000",5,2,9,4,"2000",64.81
"2000",5,2,10,0,"2000",947.34
"2000",5,2,10,1,"2000",260.02
"2000",5,2,10,2,"2000",250.74
"2000",5,2,10,3,"2000",265.39
"2000",5,2,10,4,"2000",171.18
"2000",5,2,11,0,"2000",5815.24
"2000",5,2,11,1,"2000",1269.67
"2000",5,2,11,2,"2000",1535.69
"2000",5,2,11,3,"2000",1783.91
"2000",5,2,11,4,"2000",1225.97
"2000",5,2,12,0,"2000",55.8
"2000",5,2,12,1,"2000",12.61
"2000",5,2,12,2,"2000",15.73
"2000",5,2,12,3,"2000",9.45
"2000",5,2,12,4,"2000",18.02
"2000",5,2,NA,0,"2000",7279.99
"2000",5,2,NA,1,"2000",1692.01
"2000",5,2,NA,2,"2000",1922
"2000",5,2,NA,3,"2000",2185.99
"2000",5,2,NA,4,"2000",1480
"2000",6,0,0,0,"2000",98985
"2000",6,0,0,1,"2000",26886
"2000",6,0,0,2,"2000",28279
"2000",6,0,0,3,"2000",27996
"2000",6,0,0,4,"2000",15824
"2000",6,0,1,0,"2000",912.41
"2000",6,0,1,1,"2000",225.63
"2000",6,0,1,2,"2000",278.51
"2000",6,0,1,3,"2000",254.7
"2000",6,0,1,4,"2000",153.56
"2000",6,0,2,0,"2000",3187.72
"2000",6,0,2,1,"2000",929.58
"2000",6,0,2,2,"2000",837.27
"2000",6,0,2,3,"2000",879.38
"2000",6,0,2,4,"2000",541.49
"2000",6,0,3,0,"2000",2271.36
"2000",6,0,3,1,"2000",621.65
"2000",6,0,3,2,"2000",721.82
"2000",6,0,3,3,"2000",607.8
"2000",6,0,3,4,"2000",320.09
"2000",6,0,4,0,"2000",477.78
"2000",6,0,4,1,"2000",135.8
"2000",6,0,4,2,"2000",142.22
"2000",6,0,4,3,"2000",127.71
"2000",6,0,4,4,"2000",72.06
"2000",6,0,5,0,"2000",87811.43
"2000",6,0,5,1,"2000",23515.65
"2000",6,0,5,2,"2000",25035.57
"2000",6,0,5,3,"2000",25059.67
"2000",6,0,5,4,"2000",14200.54
"2000",6,0,8,0,"2000",4324.3
"2000",6,0,8,1,"2000",1457.68
"2000",6,0,8,2,"2000",1263.62
"2000",6,0,8,3,"2000",1066.75
"2000",6,0,8,4,"2000",536.25
"2000",6,0,9,0,"2000",6714.94
"2000",6,0,9,1,"2000",2276.49
"2000",6,0,9,2,"2000",2053.02
"2000",6,0,9,3,"2000",1531.14
"2000",6,0,9,4,"2000",854.29
"2000",6,0,10,0,"2000",8273.08
"2000",6,0,10,1,"2000",2536.41
"2000",6,0,10,2,"2000",2337.86
"2000",6,0,10,3,"2000",2185.52
"2000",6,0,10,4,"2000",1213.32
"2000",6,0,11,0,"2000",81890.8
"2000",6,0,11,1,"2000",21503.5
"2000",6,0,11,2,"2000",23228.58
"2000",6,0,11,3,"2000",23706.62
"2000",6,0,11,4,"2000",13452.1
"2000",6,0,12,0,"2000",2106.17
"2000",6,0,12,1,"2000",569.6
"2000",6,0,12,2,"2000",659.55
"2000",6,0,12,3,"2000",572.73
"2000",6,0,12,4,"2000",304.29
"2000",6,0,NA,0,"2000",98984.99
"2000",6,0,NA,1,"2000",26886.01
"2000",6,0,NA,2,"2000",28279
"2000",6,0,NA,3,"2000",27996
"2000",6,0,NA,4,"2000",15823.99
"2000",6,1,0,0,"2000",48212
"2000",6,1,0,1,"2000",13126
"2000",6,1,0,2,"2000",13816
"2000",6,1,0,3,"2000",13673
"2000",6,1,0,4,"2000",7597
"2000",6,1,1,0,"2000",426.46
"2000",6,1,1,1,"2000",93.69
"2000",6,1,1,2,"2000",140.1
"2000",6,1,1,3,"2000",117.44
"2000",6,1,1,4,"2000",75.23
"2000",6,1,2,0,"2000",1590.2
"2000",6,1,2,1,"2000",510.08
"2000",6,1,2,2,"2000",407.29
"2000",6,1,2,3,"2000",402.67
"2000",6,1,2,4,"2000",270.16
"2000",6,1,3,0,"2000",1119.23
"2000",6,1,3,1,"2000",318.68
"2000",6,1,3,2,"2000",358.12
"2000",6,1,3,3,"2000",293.21
"2000",6,1,3,4,"2000",149.22
"2000",6,1,4,0,"2000",239.64
"2000",6,1,4,1,"2000",68.48
"2000",6,1,4,2,"2000",77.24
"2000",6,1,4,3,"2000",62.87
"2000",6,1,4,4,"2000",31.04
"2000",6,1,5,0,"2000",42719.06
"2000",6,1,5,1,"2000",11420.81
"2000",6,1,5,2,"2000",12221.36
"2000",6,1,5,3,"2000",12273.18
"2000",6,1,5,4,"2000",6803.69
"2000",6,1,8,0,"2000",2117.4
"2000",6,1,8,1,"2000",714.26
"2000",6,1,8,2,"2000",611.89
"2000",6,1,8,3,"2000",523.62
"2000",6,1,8,4,"2000",267.63
"2000",6,1,9,0,"2000",3324.3
"2000",6,1,9,1,"2000",1118.94
"2000",6,1,9,2,"2000",1072.74
"2000",6,1,9,3,"2000",761.09
"2000",6,1,9,4,"2000",371.53
"2000",6,1,10,0,"2000",4056.75
"2000",6,1,10,1,"2000",1277.73
"2000",6,1,10,2,"2000",1138.04
"2000",6,1,10,3,"2000",1040.07
"2000",6,1,10,4,"2000",600.95
"2000",6,1,11,0,"2000",39789.82
"2000",6,1,11,1,"2000",10434.61
"2000",6,1,11,2,"2000",11278.24
"2000",6,1,11,3,"2000",11596.69
"2000",6,1,11,4,"2000",6480.27
"2000",6,1,12,0,"2000",1041.11
"2000",6,1,12,1,"2000",294.72
"2000",6,1,12,2,"2000",326.98
"2000",6,1,12,3,"2000",275.16
"2000",6,1,12,4,"2000",144.26
"2000",6,1,NA,0,"2000",48212
"2000",6,1,NA,1,"2000",13126
"2000",6,1,NA,2,"2000",13816.01
"2000",6,1,NA,3,"2000",13673
"2000",6,1,NA,4,"2000",7596.98
"2000",6,2,0,0,"2000",50773
"2000",6,2,0,1,"2000",13760
"2000",6,2,0,2,"2000",14463
"2000",6,2,0,3,"2000",14323
"2000",6,2,0,4,"2000",8227
"2000",6,2,1,0,"2000",485.94
"2000",6,2,1,1,"2000",131.94
"2000",6,2,1,2,"2000",138.41
"2000",6,2,1,3,"2000",137.26
"2000",6,2,1,4,"2000",78.33
"2000",6,2,2,0,"2000",1597.51
"2000",6,2,2,1,"2000",419.51
"2000",6,2,2,2,"2000",429.98
"2000",6,2,2,3,"2000",476.71
"2000",6,2,2,4,"2000",271.32
"2000",6,2,3,0,"2000",1152.13
"2000",6,2,3,1,"2000",302.96
"2000",6,2,3,2,"2000",363.7
"2000",6,2,3,3,"2000",314.59
"2000",6,2,3,4,"2000",170.87
"2000",6,2,4,0,"2000",238.14
"2000",6,2,4,1,"2000",67.32
"2000",6,2,4,2,"2000",64.97
"2000",6,2,4,3,"2000",64.83
"2000",6,2,4,4,"2000",41.02
"2000",6,2,5,0,"2000",45092.37
"2000",6,2,5,1,"2000",12094.84
"2000",6,2,5,2,"2000",12814.2
"2000",6,2,5,3,"2000",12786.48
"2000",6,2,5,4,"2000",7396.84
"2000",6,2,8,0,"2000",2206.9
"2000",6,2,8,1,"2000",743.43
"2000",6,2,8,2,"2000",651.73
"2000",6,2,8,3,"2000",543.13
"2000",6,2,8,4,"2000",268.61
"2000",6,2,9,0,"2000",3390.64
"2000",6,2,9,1,"2000",1157.55
"2000",6,2,9,2,"2000",980.27
"2000",6,2,9,3,"2000",770.05
"2000",6,2,9,4,"2000",482.77
"2000",6,2,10,0,"2000",4216.32
"2000",6,2,10,1,"2000",1258.68
"2000",6,2,10,2,"2000",1199.82
"2000",6,2,10,3,"2000",1145.45
"2000",6,2,10,4,"2000",612.37
"2000",6,2,11,0,"2000",42100.98
"2000",6,2,11,1,"2000",11068.89
"2000",6,2,11,2,"2000",11950.34
"2000",6,2,11,3,"2000",12109.93
"2000",6,2,11,4,"2000",6971.83
"2000",6,2,12,0,"2000",1065.06
"2000",6,2,12,1,"2000",274.88
"2000",6,2,12,2,"2000",332.57
"2000",6,2,12,3,"2000",297.57
"2000",6,2,12,4,"2000",160.05
"2000",6,2,NA,0,"2000",50772.99
"2000",6,2,NA,1,"2000",13760
"2000",6,2,NA,2,"2000",14463
"2000",6,2,NA,3,"2000",14322.99
"2000",6,2,NA,4,"2000",8226.99
"2000",7,0,0,0,"2000",973
"2000",7,0,0,1,"2000",217
"2000",7,0,0,2,"2000",268
"2000",7,0,0,3,"2000",291
"2000",7,0,0,4,"2000",197
"2000",7,0,1,0,"2000",8
"2000",7,0,1,1,"2000",5.03
"2000",7,0,1,2,"2000",0.99
"2000",7,0,1,3,"2000",0.99
"2000",7,0,1,4,"2000",0.99
"2000",7,0,2,0,"2000",5.99
"2000",7,0,2,1,"2000",2.99
"2000",7,0,2,2,"2000",0
"2000",7,0,2,3,"2000",0.99
"2000",7,0,2,4,"2000",2.01
"2000",7,0,3,0,"2000",5.99
"2000",7,0,3,1,"2000",1
"2000",7,0,3,2,"2000",3.99
"2000",7,0,3,3,"2000",1
"2000",7,0,3,4,"2000",0
"2000",7,0,4,0,"2000",0
"2000",7,0,4,1,"2000",0
"2000",7,0,4,2,"2000",0
"2000",7,0,4,3,"2000",0
"2000",7,0,4,4,"2000",0
"2000",7,0,5,0,"2000",923.24
"2000",7,0,5,1,"2000",200.01
"2000",7,0,5,2,"2000",255.03
"2000",7,0,5,3,"2000",277.03
"2000",7,0,5,4,"2000",191.17
"2000",7,0,8,0,"2000",29.77
"2000",7,0,8,1,"2000",7.98
"2000",7,0,8,2,"2000",7.98
"2000",7,0,8,3,"2000",10.98
"2000",7,0,8,4,"2000",2.83
"2000",7,0,9,0,"2000",110.79
"2000",7,0,9,1,"2000",21.96
"2000",7,0,9,2,"2000",32.91
"2000",7,0,9,3,"2000",31.89
"2000",7,0,9,4,"2000",24.03
"2000",7,0,10,0,"2000",38.76
"2000",7,0,10,1,"2000",12
"2000",7,0,10,2,"2000",7.97
"2000",7,0,10,3,"2000",12.96
"2000",7,0,10,4,"2000",5.83
"2000",7,0,11,0,"2000",817.45
"2000",7,0,11,1,"2000",182.05
"2000",7,0,11,2,"2000",223.12
"2000",7,0,11,3,"2000",245.15
"2000",7,0,11,4,"2000",167.14
"2000",7,0,12,0,"2000",5.99
"2000",7,0,12,1,"2000",1
"2000",7,0,12,2,"2000",3.99
"2000",7,0,12,3,"2000",1
"2000",7,0,12,4,"2000",0
"2000",7,0,NA,0,"2000",973
"2000",7,0,NA,1,"2000",217
"2000",7,0,NA,2,"2000",268
"2000",7,0,NA,3,"2000",291
"2000",7,0,NA,4,"2000",197
"2000",7,1,0,0,"2000",495
"2000",7,1,0,1,"2000",122
"2000",7,1,0,2,"2000",133
"2000",7,1,0,3,"2000",147
"2000",7,1,0,4,"2000",93
"2000",7,1,1,0,"2000",3.99
"2000",7,1,1,1,"2000",2
"2000",7,1,1,2,"2000",0
"2000",7,1,1,3,"2000",0.99
"2000",7,1,1,4,"2000",0.99
"2000",7,1,2,0,"2000",3.98
"2000",7,1,2,1,"2000",2.99
"2000",7,1,2,2,"2000",0
"2000",7,1,2,3,"2000",0.99
"2000",7,1,2,4,"2000",0
"2000",7,1,3,0,"2000",3
"2000",7,1,3,1,"2000",1
"2000",7,1,3,2,"2000",2
"2000",7,1,3,3,"2000",0
"2000",7,1,3,4,"2000",0
"2000",7,1,4,0,"2000",0
"2000",7,1,4,1,"2000",0
"2000",7,1,4,2,"2000",0
"2000",7,1,4,3,"2000",0
"2000",7,1,4,4,"2000",0
"2000",7,1,5,0,"2000",469.07
"2000",7,1,5,1,"2000",112.02
"2000",7,1,5,2,"2000",125.01
"2000",7,1,5,3,"2000",140.02
"2000",7,1,5,4,"2000",92.01
"2000",7,1,8,0,"2000",14.97
"2000",7,1,8,1,"2000",3.99
"2000",7,1,8,2,"2000",5.99
"2000",7,1,8,3,"2000",4.99
"2000",7,1,8,4,"2000",0
"2000",7,1,9,0,"2000",58.88
"2000",7,1,9,1,"2000",14.98
"2000",7,1,9,2,"2000",16.95
"2000",7,1,9,3,"2000",17.95
"2000",7,1,9,4,"2000",8.99
"2000",7,1,10,0,"2000",17.94
"2000",7,1,10,1,"2000",4.98
"2000",7,1,10,2,"2000",4.99
"2000",7,1,10,3,"2000",6.97
"2000",7,1,10,4,"2000",0.99
"2000",7,1,11,0,"2000",415.19
"2000",7,1,11,1,"2000",101.04
"2000",7,1,11,2,"2000",109.06
"2000",7,1,11,3,"2000",122.07
"2000",7,1,11,4,"2000",83.01
"2000",7,1,12,0,"2000",3
"2000",7,1,12,1,"2000",1
"2000",7,1,12,2,"2000",2
"2000",7,1,12,3,"2000",0
"2000",7,1,12,4,"2000",0
"2000",7,1,NA,0,"2000",494.99
